run_id,measured_at,language,benchmark,cpu_carbon_rapl_msr_component-package_0-ug,cpu_energy_rapl_msr_component-package_0-uj,disk_total_read_cgroup_container-c_container-bytes,disk_total_read_cgroup_container-cpp_container-bytes,disk_total_read_cgroup_container-csharp_container-bytes,disk_total_read_cgroup_container-dart_container-bytes,disk_total_read_cgroup_container-erlang_container-bytes,disk_total_read_cgroup_container-fsharp_container-bytes,disk_total_read_cgroup_container-go_container-bytes,disk_total_read_cgroup_container-haskell_container-bytes,disk_total_read_cgroup_container-java_container-bytes,disk_total_read_cgroup_container-lua_container-bytes,disk_total_read_cgroup_container-node_container-bytes,disk_total_read_cgroup_container-ocaml_container-bytes,disk_total_read_cgroup_container-perl_container-bytes,disk_total_read_cgroup_container-php_container-bytes,disk_total_read_cgroup_container-python_container-bytes,disk_total_read_cgroup_container-ruby_container-bytes,disk_total_read_cgroup_container-rust_container-bytes,disk_total_read_cgroup_container-swift_container-bytes,disk_total_write_cgroup_container-c_container-bytes,disk_total_write_cgroup_container-cpp_container-bytes,disk_total_write_cgroup_container-csharp_container-bytes,disk_total_write_cgroup_container-dart_container-bytes,disk_total_write_cgroup_container-erlang_container-bytes,disk_total_write_cgroup_container-fsharp_container-bytes,disk_total_write_cgroup_container-go_container-bytes,disk_total_write_cgroup_container-haskell_container-bytes,disk_total_write_cgroup_container-java_container-bytes,disk_total_write_cgroup_container-lua_container-bytes,disk_total_write_cgroup_container-node_container-bytes,disk_total_write_cgroup_container-ocaml_container-bytes,disk_total_write_cgroup_container-perl_container-bytes,disk_total_write_cgroup_container-php_container-bytes,disk_total_write_cgroup_container-python_container-bytes,disk_total_write_cgroup_container-ruby_container-bytes,disk_total_write_cgroup_container-rust_container-bytes,disk_total_write_cgroup_container-swift_container-bytes,embodied_carbon_share_machine-system-ug,memory_carbon_rapl_msr_component-dram_0-ug,memory_energy_rapl_msr_component-dram_0-uj,network_carbon_formula_global-formula-ug,network_energy_formula_global-formula-uj,network_power_formula_global-formula-mw,network_total_cgroup_container-c_container-bytes,network_total_cgroup_container-cpp_container-bytes,network_total_cgroup_container-csharp_container-bytes,network_total_cgroup_container-dart_container-bytes,network_total_cgroup_container-erlang_container-bytes,network_total_cgroup_container-fsharp_container-bytes,network_total_cgroup_container-go_container-bytes,network_total_cgroup_container-haskell_container-bytes,network_total_cgroup_container-java_container-bytes,network_total_cgroup_container-lua_container-bytes,network_total_cgroup_container-node_container-bytes,network_total_cgroup_container-ocaml_container-bytes,network_total_cgroup_container-perl_container-bytes,network_total_cgroup_container-php_container-bytes,network_total_cgroup_container-python_container-bytes,network_total_cgroup_container-ruby_container-bytes,network_total_cgroup_container-rust_container-bytes,network_total_cgroup_container-swift_container-bytes,phase_time_syscall_system-system-us
9321056c-f3d3-46f4-9e40-e33cd8e27c52,2026-05-12 03:33:46,lua,fannkuch-redux,523571,5643281217,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,465145,8544,92090203,57,611820,0,,,,,,,,,,4139,,,,,,,,,324172593
f4a7f333-7fee-4672-8880-74dfd5a9ad7e,2026-05-12 03:25:44,lua,binary-trees,139153,1499855375,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,61333,3798,40939374,0,0,0,,,,,,,,,,0,,,,,,,,,42744402
77361e24-9751-43d3-81cf-5b68fa4dfd00,2026-05-12 03:22:21,lua,mandelbrot,232449,2505434805,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,104691,1998,21531200,39,419952,0,,,,,,,,,,2841,,,,,,,,,72961806
837d7f9a-c658-45e8-accc-9a3a18b340e2,2026-05-12 03:18:23,lua,fasta,59832,644893464,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,43095,844,9101909,34,365111,0,,,,,,,,,,2470,,,,,,,,,30033797
bfbb15a4-61a9-40e5-8141-a6b796f399f5,2026-05-12 03:14:50,lua,spectral-norm,91651,987853469,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81068,1499,16153013,8,81300,0,,,,,,,,,,550,,,,,,,,,56498531
6b7c243d-6a6a-4500-b1a7-9f7ea62bfc12,2026-05-12 03:08:11,lua,n-body,184475,1988351969,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,161060,2963,31932097,9,94752,0,,,,,,,,,,641,,,,,,,,,112247538
d9617033-227e-4fb6-a2d8-3ed0ec24b42f,2026-05-12 03:00:54,lua,fannkuch-redux,526160,5671184894,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,467724,8597,92658616,70,754760,0,,,,,,,,,,5106,,,,,,,,,325969808
62d192eb-98e5-40e7-b2c7-33f6e2f21c75,2026-05-12 02:52:50,lua,binary-trees,140771,1517294338,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,62115,3819,41159534,0,0,0,,,,,,,,,,0,,,,,,,,,43289356
05c18af6-e469-4f76-a794-2fdcfff62081,2026-05-12 02:49:28,lua,mandelbrot,229750,2476346501,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,103739,1988,21423394,9,94752,0,,,,,,,,,,641,,,,,,,,,72298801
124292e1-36c4-485a-b6c8-956fe9f7ec38,2026-05-12 02:45:31,lua,fasta,61641,664392238,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,44301,867,9349945,5,50258,0,,,,,,,,,,340,,,,,,,,,30874505
7baddb5f-047a-4c51-8310-60d6f5360509,2026-05-12 02:42:05,lua,spectral-norm,92214,993924280,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,80979,1497,16135257,35,375458,0,,,,,,,,,,2540,,,,,,,,,56436530
2400bc55-ba12-4d83-b197-07e08fe5eee6,2026-05-12 02:35:41,lua,n-body,190037,2048303313,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,168077,3095,33355052,43,459863,0,,,,,,,,,,3111,,,,,,,,,117137642
ee335de2-8013-413d-bb19-ef06e825bc95,2026-05-12 02:28:20,lua,fannkuch-redux,523277,5640110356,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464557,8535,91991009,35,373241,0,,,,,,,,,,2525,,,,,,,,,323762733
48ef53c7-35c8-4136-8731-ae7922b8de9d,2026-05-12 02:20:18,lua,binary-trees,140636,1515840717,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,63546,3865,41653542,34,365111,0,,,,,,,,,,2470,,,,,,,,,44286770
cd5f035d-57fb-4b27-a9e6-7d9e51ac6911,2026-05-12 02:16:54,lua,mandelbrot,242361,2612271383,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,117011,2226,23988806,40,430299,0,,,,,,,,,,2911,,,,,,,,,81548525
c0a32763-1fb4-4c93-aedc-6df802829ed2,2026-05-12 02:12:48,lua,fasta,62487,673508136,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,45877,899,9692712,0,0,0,,,,,,,,,,0,,,,,,,,,31972968
6856c634-bf60-49ca-a960-703af5099c7e,2026-05-12 02:09:21,lua,spectral-norm,92669,998829180,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81038,1498,16146542,5,50258,0,,,,,,,,,,340,,,,,,,,,56477979
5c3a0e20-18b1-46b2-8891-f41ebdb77758,2026-05-12 02:02:54,lua,n-body,180259,1942909526,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,157586,2903,31294153,43,459863,0,,,,,,,,,,3111,,,,,,,,,109826219
65dfd1f9-597b-418d-bfb0-91502f3a1ddd,2026-05-12 01:55:40,lua,fannkuch-redux,523940,5647258088,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464146,8524,91878908,65,698589,0,,,,,,,,,,4726,,,,,,,,,323476600
5c5ec0f8-1e1d-44a1-834a-ea9d5c7860b7,2026-05-12 01:47:37,lua,binary-trees,140212,1511263089,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,62662,3849,41489784,0,0,0,,,,,,,,,,0,,,,,,,,,43671006
f3fbaa05-c1d1-4a12-9d6d-4e97348a1649,2026-05-12 01:44:14,lua,mandelbrot,235654,2539983934,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,108642,2073,22344956,5,54841,0,,,,,,,,,,371,,,,,,,,,75715548
5ac8df39-e4d3-4edf-a72a-a33940e14f4f,2026-05-12 01:40:12,lua,fasta,60136,648168061,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,42974,844,9092626,34,365111,0,,,,,,,,,,2470,,,,,,,,,29949581
b6338dba-48ac-432e-adc1-eedf24d5dc58,2026-05-12 01:36:47,lua,spectral-norm,92149,993226536,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81049,1498,16140995,24,254247,0,,,,,,,,,,1720,,,,,,,,,56485579
edeb6532-021f-4400-9e72-ce0fe894691d,2026-05-12 01:30:22,lua,n-body,191520,2064287922,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,170170,3130,33733775,9,94752,0,,,,,,,,,,641,,,,,,,,,118596161
e8a26176-2e92-423c-be68-db33dc421694,2026-05-12 01:23:01,lua,fannkuch-redux,521795,5624134492,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464197,8523,91860467,94,1016842,0,,,,,,,,,,6879,,,,,,,,,323512297
ce37c5de-7fc8-4c40-9243-ade6813a387a,2026-05-12 01:14:52,lua,binary-trees,140796,1517559715,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,63459,3858,41583286,4,39911,0,,,,,,,,,,270,,,,,,,,,44226518
e338a28e-891a-4837-b0f1-1c03de7934f4,2026-05-12 01:11:28,lua,mandelbrot,229092,2469256914,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,102350,1964,21169236,52,556979,0,,,,,,,,,,3768,,,,,,,,,71330569
ced1a3ad-c2f5-46d3-af8a-4c472bdad72e,2026-05-12 01:07:32,lua,fasta,60803,655361120,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,43788,859,9259619,0,0,0,,,,,,,,,,0,,,,,,,,,30517141
5da634a9-3ed5-4fc4-9650-e9d287634919,2026-05-12 01:03:59,lua,spectral-norm,92670,998837727,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81282,1506,16233697,35,375458,0,,,,,,,,,,2540,,,,,,,,,56647474
df3356b9-587b-4feb-9299-559760c8b2df,2026-05-12 00:57:36,lua,n-body,199756,2153055877,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,178689,3288,35440429,43,459863,0,,,,,,,,,,3111,,,,,,,,,124533200
b9d9431c-9161-4be2-9531-e02fcd940a48,2026-05-12 00:50:09,lua,fannkuch-redux,522627,5633106469,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464115,8524,91879504,64,688242,0,,,,,,,,,,4656,,,,,,,,,323454637
95e9aeb1-683d-46c1-b5d0-306de7a87b24,2026-05-12 00:42:07,lua,binary-trees,140960,1519334672,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,62295,3840,41392563,34,365111,0,,,,,,,,,,2470,,,,,,,,,43414938
68da2f51-689b-4b63-8052-4b1fd53b9f9a,2026-05-12 00:38:45,lua,mandelbrot,228842,2466557184,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,104474,1999,21547430,39,419952,0,,,,,,,,,,2841,,,,,,,,,72810783
15060665-b88a-4f61-86e8-efa1e5190bca,2026-05-12 00:34:48,lua,fasta,60363,650621855,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,43196,851,9169040,0,0,0,,,,,,,,,,0,,,,,,,,,30104300
b20d916d-22d6-4a1c-b683-df12cd39bba3,2026-05-12 00:31:23,lua,spectral-norm,91709,988481649,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81139,1500,16162783,47,502139,0,,,,,,,,,,3397,,,,,,,,,56548022
11e05c36-7627-452a-8aa2-ab0fffad0fe8,2026-05-12 00:25:01,lua,n-body,183459,1977401956,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,160072,2946,31757277,44,470210,0,,,,,,,,,,3181,,,,,,,,,111558500
5b102dcc-4f1c-4258-ad22-ae40cb1b991d,2026-05-12 00:17:24,lua,fannkuch-redux,523122,5638445630,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464624,8533,91977276,61,662078,0,,,,,,,,,,4479,,,,,,,,,323809286
6e9bc602-1fcf-416f-acc2-15e729622bfc,2026-05-12 00:09:21,lua,binary-trees,139552,1504154749,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,62632,3860,41606357,0,0,0,,,,,,,,,,0,,,,,,,,,43650012
b4b6bac8-f376-4503-a6b1-cd86abc70745,2026-05-12 00:05:57,lua,mandelbrot,228724,2465292542,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,104326,1991,21459843,23,250700,0,,,,,,,,,,1696,,,,,,,,,72707387
b5cbb24b-6c21-49f8-a286-4cd8dee9d0e4,2026-05-12 00:01:56,lua,fasta,61019,657689540,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,44248,869,9368319,0,0,0,,,,,,,,,,0,,,,,,,,,30837762
50494969-9391-4055-9b8e-ba767803664c,2026-05-11 23:58:30,lua,spectral-norm,92818,1000436421,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,81564,1509,16259334,34,365111,0,,,,,,,,,,2470,,,,,,,,,56844585
caabed12-2a37-41ae-b1ed-a6d3428453aa,2026-05-11 23:52:07,lua,n-body,191240,2061267286,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,170286,3133,33773082,53,567327,0,,,,,,,,,,3838,,,,,,,,,118676878
0af37d8a-c2e8-4366-9f6e-4995a2061cdf,2026-05-11 23:44:47,lua,fannkuch-redux,522930,5636371651,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,467623,8587,92552245,98,1053353,0,,,,,,,,,,7126,,,,,,,,,325899434
5c7143a3-8153-4468-82b1-b97eae6f60f1,2026-05-11 23:36:32,lua,binary-trees,138680,1494749965,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,61572,3825,41226783,35,375458,0,,,,,,,,,,2540,,,,,,,,,42911041
8c02e14a-f522-4fa2-b949-ac77932b6093,2026-05-11 23:33:09,lua,mandelbrot,235881,2542432400,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,110166,2106,22695404,43,459863,0,,,,,,,,,,3111,,,,,,,,,76777624
614b3a81-af18-4039-91be-4d0dee891a8d,2026-05-11 23:29:07,lua,fasta,59865,645252720,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,42891,841,9064245,1,10347,0,,,,,,,,,,70,,,,,,,,,29891865
820600c4-7afa-485a-84bb-73a4edee546d,2026-05-11 23:25:42,lua,spectral-norm,91861,990117274,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,80923,1498,16142212,6,63857,0,,,,,,,,,,432,,,,,,,,,56397565
04ab4b14-cf16-48dc-894b-17dc22492c6f,2026-05-11 23:19:14,lua,n-body,181511,1956410758,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,159295,2936,31649377,44,470210,0,,,,,,,,,,3181,,,,,,,,,111017085
4792bcb1-9b37-4369-ae09-82ae84bddb37,2026-05-11 23:12:01,lua,fannkuch-redux,518404,5587586808,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,464369,8526,91900385,17,186103,0,,,,,,,,,,1259,,,,,,,,,323632103
e386fa9a-3def-46bf-800c-c908a59f24a7,2026-05-11 23:04:00,lua,binary-trees,137705,1484243506,,,,,,,,,,335872,,,,,,,,,,,,,,,,,,0,,,,,,,,,60490,3787,40816028,35,375458,0,,,,,,,,,,2540,,,,,,,,,42157085
11bf9a07-4959-414c-883e-4040f8e3814e,2026-06-07 00:06:09,lua,regex-redux,25148,271053313,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,0,,,,,,,,,26033,661,7128750,0,0,0,,,,,,,,,,0,,,,,,,,,18143097
1d8d8eff-19d0-4d5c-a570-43a21a5b0ced,2026-06-07 00:03:05,lua,k-nucleotide,120813,1302176618,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,128148,2607,28098071,14,156096,0,,,,,,,,,,1056,,,,,,,,,89309653
c6456496-d706-4ac0-bb3b-b8ff028818d4,2026-06-06 22:40:25,lua,regex-redux,25520,275065344,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,0,,,,,,,,,26185,663,7143220,0,0,0,,,,,,,,,,0,,,,,,,,,18249189
d90394ed-764d-4997-b11a-4130edf68c59,2026-06-06 22:37:19,lua,k-nucleotide,119857,1291868342,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108235,2217,23897614,10,105838,0,,,,,,,,,,716,,,,,,,,,75432259
2cbc5281-9ec3-40e6-a570-c318032f4d3b,2026-06-06 21:14:35,lua,regex-redux,26006,280305458,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,106496,,,,,,,,,25980,653,7038047,0,0,0,,,,,,,,,,0,,,,,,,,,18106506
d1ac628b-ffc0-4913-bdb7-b3532b3ac15a,2026-06-06 21:11:26,lua,k-nucleotide,120216,1295740954,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,107514,2183,23526369,10,105838,0,,,,,,,,,,716,,,,,,,,,74929266
787a9666-cc13-4bfb-8286-e6929fa39448,2026-06-06 19:49:11,lua,regex-redux,25574,275650119,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,90112,,,,,,,,,26087,655,7058256,0,0,0,,,,,,,,,,0,,,,,,,,,18180482
6a205ea8-d9ab-44f0-975b-e874d4f06c34,2026-06-06 19:46:06,lua,k-nucleotide,121526,1309856611,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108718,2207,23783012,45,481296,0,,,,,,,,,,3256,,,,,,,,,75768908
7144148a-368c-4eca-a768-6e8cb75620ec,2026-06-06 18:23:05,lua,regex-redux,25662,276592070,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,143360,,,,,,,,,25949,652,7029019,0,0,0,,,,,,,,,,0,,,,,,,,,18084380
036932e8-b544-4b9e-98ad-823b862a3d99,2026-06-06 18:19:58,lua,k-nucleotide,120645,1300370222,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,107835,2192,23621008,44,470949,0,,,,,,,,,,3186,,,,,,,,,75153202
f8bfe0d6-bf1c-4a00-afa3-f37e52f887b0,2026-06-06 16:57:26,lua,regex-redux,26379,284328402,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,45056,,,,,,,,,26100,656,7066735,11,121211,0,,,,,,,,,,820,,,,,,,,,18189994
7faa7f6c-c248-48fe-8659-a75047557f44,2026-06-06 16:54:20,lua,k-nucleotide,121729,1312043865,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108072,2199,23699388,44,470949,0,,,,,,,,,,3186,,,,,,,,,75318737
01fdc2ee-c679-4554-bf1f-b1a881f980d1,2026-06-06 15:31:52,lua,regex-redux,25514,275004065,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,0,,,,,,,,,25999,654,7050989,0,0,0,,,,,,,,,,0,,,,,,,,,18119265
86478ef4-9f07-4e3d-9a50-620e32984c18,2026-06-06 15:28:45,lua,k-nucleotide,119764,1290865833,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,107339,2182,23520133,14,145749,0,,,,,,,,,,986,,,,,,,,,74807639
64f7266b-3ed2-40a1-aa15-547bc26c1672,2026-06-06 14:06:03,lua,regex-redux,25345,273180696,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,114688,,,,,,,,,26007,652,7031643,0,0,0,,,,,,,,,,0,,,,,,,,,18124772
ddf191cd-80ea-4b20-b7ed-7dd51cc35f17,2026-06-06 14:02:56,lua,k-nucleotide,121704,1311776297,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108113,2198,23686270,14,145749,0,,,,,,,,,,986,,,,,,,,,75346864
3a66c581-ffc3-48b6-a27e-738e7cd1315e,2026-06-06 12:39:52,lua,regex-redux,25494,274786712,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,65536,,,,,,,,,25936,653,7037563,0,0,0,,,,,,,,,,0,,,,,,,,,18075831
2a074ff4-7301-4d5f-8edc-6a16c36c396a,2026-06-06 12:36:46,lua,k-nucleotide,121382,1308306377,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108695,2201,23726921,14,156096,0,,,,,,,,,,1056,,,,,,,,,75752578
cb833f6a-0391-4b41-b34d-5ddbb1bbbcc6,2026-06-06 11:13:52,lua,regex-redux,25218,271813445,,,,,,,,,,254595072,,,,,,,,,,,,,,,,,,200704,,,,,,,,,25929,653,7035363,0,0,0,,,,,,,,,,0,,,,,,,,,18070820
ff27e961-15c2-4cc5-9ca7-2347a9ad5766,2026-06-06 11:10:46,lua,k-nucleotide,121231,1306678197,,,,,,,,,,254509056,,,,,,,,,,,,,,,,,,0,,,,,,,,,108547,2201,23721725,14,145749,0,,,,,,,,,,986,,,,,,,,,75649568
